"sensor_id","data1","data2","date_time","location","data3"
"EA000000DD740712","22.8","36.0","2018-04-05 05:30:16.598436","6","6.9"
"735410EC5CCA42C3","24.7","33.0","2018-04-05 05:40:16.033454","1","7.4"
"EC000000DCFC8E12","22.8","37.0","2018-04-05 05:40:16.361043","5","7.4"
"EA000000DD740712","22.8","36.0","2018-04-05 05:40:16.641834","6","6.9"
"735410EC5CCA42C3","24.7","33.0","2018-04-05 05:50:16.029453","1","7.3"
"EC000000DCFC8E12","22.9","37.0","2018-04-05 05:50:16.310249","5","7.4"
"EA000000DD740712","22.8","36.0","2018-04-05 05:50:16.575446","6","6.9"
"735410EC5CCA42C3","24.7","33.0","2018-04-05 06:00:16.04456","1","7.4"
"EC000000DCFC8E12","22.9","37.0","2018-04-05 06:00:16.325356","5","7.4"
"EA000000DD740712","22.8","36.0","2018-04-05 06:00:16.606153","6","6.9"
"735410EC5CCA42C3","24.7","33.0","2018-04-05 06:10:16.044068","1","7.3"
"EC000000DCFC8E12","22.9","37.0","2018-04-05 06:10:16.356064","5","7.4"
"EA000000DD740712","22.8","36.0","2018-04-05 06:10:16.63686","6","6.9"
"735410EC5CCA42C3","24.7","33.0","2018-04-05 06:20:16.043575","1","7.3"
"EC000000DCFC8E12","22.9","37.0","2018-04-05 06:20:16.339971","5","7.4"
"EA000000DD740712","22.8","36.0","2018-04-05 06:20:16.620768","6","6.9"
"735410EC5CCA42C3","24.6","33.0","2018-04-05 06:30:16.058683","1","7.3"
"EC000000DCFC8E12","22.9","37.0","2018-04-05 06:30:16.339479","5","7.4"
"EA000000DD740712","22.8","36.0","2018-04-05 06:30:16.620275","6","6.9"
"735410EC5CCA42C3","24.6","33.0","2018-04-05 06:40:16.05819","1","7.3"
"EC000000DCFC8E12","22.9","37.0","2018-04-05 06:40:16.354586","5","7.4"
"EA000000DD740712","22.8","37.0","2018-04-05 06:40:16.635383","6","7.3"
"735410EC5CCA42C3","24.6","33.0","2018-04-05 06:50:16.073298","1","7.3"
"EC000000DCFC8E12","22.8","37.0","2018-04-05 06:50:16.385294","5","7.4"
"EA000000DD740712","22.8","37.0","2018-04-05 06:50:16.66609","6","7.3"
"735410EC5CCA42C3","24.6","33.0","2018-04-05 07:00:16.072805","1","7.3"
"EC000000DCFC8E12","22.8","37.0","2018-04-05 07:00:16.369201","5","7.4"
"EA000000DD740712","22.8","37.0","2018-04-05 07:00:16.649998","6","7.3"
"735410EC5CCA42C3","24.6","33.0","2018-04-05 07:10:16.087913","1","7.3"
"EC000000DCFC8E12","22.8","37.0","2018-04-05 07:10:16.368709","5","7.4"
"EA000000DD740712","22.8","37.0","2018-04-05 07:10:16.649505","6","7.3"
"735410EC5CCA42C3","24.6","34.0","2018-04-05 07:20:16.07182","1","7.7"
"EC000000DCFC8E12","22.8","37.0","2018-04-05 07:20:16.352617","5","7.4"
"EA000000DD740712","22.8","37.0","2018-04-05 07:20:16.664613","6","7.3"
"735410EC5CCA42C3","24.6","33.0","2018-04-05 07:30:16.102528","1","7.3"
"EC000000DCFC8E12","22.8","37.0","2018-04-05 07:30:16.383324","5","7.4"
"EA000000DD740712","22.8","37.0","2018-04-05 07:30:16.66412","6","7.3"
"735410EC5CCA42C3","24.7","33.0","2018-04-05 07:40:16.086435","1","7.3"
"EC000000DCFC8E12","22.9","37.0","2018-04-05 07:40:16.414031","5","7.4"
"EA000000DD740712","22.8","37.0","2018-04-05 07:40:16.679228","6","7.3"
"735410EC5CCA42C3","24.7","33.0","2018-04-05 07:50:16.085943","1","7.3"
"EC000000DCFC8E12","22.8","37.0","2018-04-05 07:50:16.397939","5","7.4"
"EA000000DD740712","22.8","37.0","2018-04-05 07:50:16.678735","6","7.3"
"735410EC5CCA42C3","24.6","34.0","2018-04-05 08:00:16.10105","1","7.7"
"EC000000DCFC8E12","22.9","37.0","2018-04-05 08:00:16.381847","5","7.4"
"EA000000DD740712","22.8","37.0","2018-04-05 08:00:16.662643","6","7.3"
"735410EC5CCA42C3","24.6","34.0","2018-04-05 08:10:16.100558","1","7.7"
"EC000000DCFC8E12","22.9","37.0","2018-04-05 08:10:16.381354","5","7.4"
"EA000000DD740712","22.8","37.0","2018-04-05 08:10:16.662151","6","7.3"
"735410EC5CCA42C3","24.6","34.0","2018-04-05 08:20:16.131265","1","7.7"
"EC000000DCFC8E12","22.9","37.0","2018-04-05 08:20:16.443261","5","7.4"
"EA000000DD740712","22.8","37.0","2018-04-05 08:20:16.755257","6","7.4"
"735410EC5CCA42C3","24.7","34.0","2018-04-05 08:30:16.146373","1","7.8"
"EC000000DCFC8E12","22.9","37.0","2018-04-05 08:30:16.427169","5","7.4"
"EA000000DD740712","22.8","37.0","2018-04-05 08:30:16.723565","6","7.4"
"735410EC5CCA42C3","24.7","34.0","2018-04-05 08:40:16.14588","1","7.8"
"EC000000DCFC8E12","22.9","38.0","2018-04-05 08:40:16.457876","5","7.9"
"EA000000DD740712","22.8","37.0","2018-04-05 08:40:16.738673","6","7.4"
"735410EC5CCA42C3","24.7","34.0","2018-04-05 08:50:16.145388","1","7.8"
"EC000000DCFC8E12","22.9","38.0","2018-04-05 08:50:16.426184","5","7.9"
"EA000000DD740712","22.9","37.0","2018-04-05 08:50:16.691381","6","7.4"
"735410EC5CCA42C3","24.7","34.0","2018-04-05 09:00:16.144895","1","7.8"
"EC000000DCFC8E12","23.0","38.0","2018-04-05 09:00:16.425692","5","7.9"
"EA000000DD740712","22.9","37.0","2018-04-05 09:00:16.706488","6","7.4"
"735410EC5CCA42C3","24.7","34.0","2018-04-05 09:10:16.160003","1","7.8"
"EC000000DCFC8E12","23.0","38.0","2018-04-05 09:10:16.456399","5","7.9"
"EA000000DD740712","22.9","37.0","2018-04-05 09:10:16.737195","6","7.4"
"735410EC5CCA42C3","24.8","34.0","2018-04-05 09:20:16.17511","1","7.8"
"EC000000DCFC8E12","23.0","38.0","2018-04-05 09:20:16.440307","5","7.9"
"EA000000DD740712","22.9","38.0","2018-04-05 09:20:16.721103","6","7.8"
"735410EC5CCA42C3","24.8","34.0","2018-04-05 09:30:16.159018","1","7.8"
"EC000000DCFC8E12","23.0","38.0","2018-04-05 09:30:16.471014","5","7.9"
"EA000000DD740712","22.9","38.0","2018-04-05 09:30:16.75181","6","7.8"
"735410EC5CCA42C3","24.8","34.0","2018-04-05 09:40:16.205325","1","7.8"
"EC000000DCFC8E12","23.0","38.0","2018-04-05 09:40:16.486121","5","7.9"
"EA000000DD740712","22.9","38.0","2018-04-05 09:40:16.751318","6","7.8"
"735410EC5CCA42C3","24.8","34.0","2018-04-05 09:50:16.173633","1","7.8"
"EC000000DCFC8E12","23.0","38.0","2018-04-05 09:50:16.470029","5","7.9"
"EA000000DD740712","22.9","38.0","2018-04-05 09:50:16.766425","6","7.9"
"735410EC5CCA42C3","24.8","34.0","2018-04-05 10:00:16.173141","1","7.8"
"EC000000DCFC8E12","23.0","38.0","2018-04-05 10:00:16.438337","5","7.9"
"EA000000DD740712","22.9","38.0","2018-04-05 10:00:16.719134","6","7.9"
"735410EC5CCA42C3","24.8","34.0","2018-04-05 10:10:16.188248","1","7.8"
"EC000000DCFC8E12","23.0","38.0","2018-04-05 10:10:16.469044","5","7.9"
"EA000000DD740712","22.9","38.0","2018-04-05 10:10:16.749841","6","7.9"
"735410EC5CCA42C3","24.8","34.0","2018-04-05 10:20:16.187756","1","7.8"
"EC000000DCFC8E12","23.0","38.0","2018-04-05 10:20:16.484152","5","8.0"
"EA000000DD740712","23.0","38.0","2018-04-05 10:20:16.764948","6","7.9"
"735410EC5CCA42C3","24.8","34.0","2018-04-05 10:30:16.202863","1","7.9"
"EC000000DCFC8E12","23.1","38.0","2018-04-05 10:30:16.483659","5","8.0"
"EA000000DD740712","23.0","38.0","2018-04-05 10:30:16.764456","6","7.9"
"735410EC5CCA42C3","24.9","34.0","2018-04-05 10:40:16.198781","1","7.9"
"EC000000DCFC8E12","23.1","38.0","2018-04-05 10:40:16.479577","5","8.0"
"EA000000DD740712","23.0","38.0","2018-04-05 10:40:16.744774","6","7.9"
"735410EC5CCA42C3","24.8","34.0","2018-04-05 10:50:16.213888","1","7.9"
"EC000000DCFC8E12","23.1","38.0","2018-04-05 10:50:16.494685","5","8.0"
"EA000000DD740712","23.0","38.0","2018-04-05 10:50:16.775481","6","7.9"
"735410EC5CCA42C3","24.9","34.0","2018-04-05 11:00:16.213396","1","8.0"
"EC000000DCFC8E12","23.1","38.0","2018-04-05 11:00:16.494192","5","8.1"
"EA000000DD740712","23.0","38.0","2018-04-05 11:00:16.759389","6","8.0"
"735410EC5CCA42C3","24.9","34.0","2018-04-05 11:10:16.228503","1","8.0"
"EC000000DCFC8E12","23.2","38.0","2018-04-05 11:10:16.524899","5","8.1"
"EA000000DD740712","23.0","38.0","2018-04-05 11:10:16.836895","6","8.0"
"735410EC5CCA42C3","25.0","34.0","2018-04-05 11:20:16.212411","1","8.0"
"EC000000DCFC8E12","23.2","38.0","2018-04-05 11:20:16.493207","5","8.1"
"EA000000DD740712","23.1","38.0","2018-04-05 11:20:16.774004","6","8.0"
"735410EC5CCA42C3","25.0","34.0","2018-04-05 11:30:16.227518","1","8.1"
"EC000000DCFC8E12","23.2","38.0","2018-04-05 11:30:16.492715","5","8.1"
"EA000000DD740712","23.1","38.0","2018-04-05 11:30:16.757912","6","8.0"
"735410EC5CCA42C3","25.0","34.0","2018-04-05 11:40:16.227026","1","8.1"
"EC000000DCFC8E12","23.2","38.0","2018-04-05 11:40:16.507822","5","8.1"
"EA000000DD740712","23.1","38.0","2018-04-05 11:40:16.788619","6","8.0"
"735410EC5CCA42C3","25.0","35.0","2018-04-05 11:50:16.226534","1","8.5"
"EC000000DCFC8E12","23.2","39.0","2018-04-05 11:50:16.50733","5","8.5"
"EA000000DD740712","23.1","38.0","2018-04-05 11:50:16.772527","6","8.0"
"735410EC5CCA42C3","25.1","35.0","2018-04-05 12:00:16.241641","1","8.5"
"EC000000DCFC8E12","23.3","39.0","2018-04-05 12:00:16.522437","5","8.6"
"EA000000DD740712","23.2","39.0","2018-04-05 12:00:16.803234","6","8.4"
"735410EC5CCA42C3","25.1","35.0","2018-04-05 12:10:16.709143","1","8.6"
"EC000000DCFC8E12","23.4","39.0","2018-04-05 12:10:16.989939","5","8.6"
"EA000000DD740712","23.2","39.0","2018-04-05 12:10:17.270735","6","8.5"
"735410EC5CCA42C3","25.1","35.0","2018-04-05 12:20:16.240656","1","8.6"
"EC000000DCFC8E12","23.4","39.0","2018-04-05 12:20:16.537052","5","8.7"
"EA000000DD740712","23.3","39.0","2018-04-05 12:20:16.817849","6","8.5"
"735410EC5CCA42C3","25.2","35.0","2018-04-05 12:30:16.255764","1","8.6"
"EC000000DCFC8E12","23.4","39.0","2018-04-05 12:30:16.55216","5","8.7"
"EA000000DD740712","23.3","39.0","2018-04-05 12:30:16.848556","6","8.6"
"735410EC5CCA42C3","25.3","36.0","2018-04-05 12:40:16.270871","1","9.1"
"EC000000DCFC8E12","23.5","40.0","2018-04-05 12:40:16.582867","5","9.1"
"EA000000DD740712","23.3","39.0","2018-04-05 12:40:16.894863","6","8.6"
"735410EC5CCA42C3","25.3","36.0","2018-04-05 12:50:16.254779","1","9.2"
"EC000000DCFC8E12","23.6","40.0","2018-04-05 12:50:16.551175","5","9.2"
"EA000000DD740712","23.4","39.0","2018-04-05 12:50:16.816372","6","8.7"
"735410EC5CCA42C3","25.4","36.0","2018-04-05 13:00:16.254286","1","9.2"
"EC000000DCFC8E12","23.7","40.0","2018-04-05 13:00:16.535083","5","9.3"
"EA000000DD740712","23.4","40.0","2018-04-05 13:00:16.815879","6","9.1"
"735410EC5CCA42C3","25.4","36.0","2018-04-05 13:10:16.269394","1","9.2"
"EC000000DCFC8E12","23.7","39.0","2018-04-05 13:10:16.59699","5","8.9"
"EA000000DD740712","23.5","39.0","2018-04-05 13:10:16.877786","6","8.7"
"735410EC5CCA42C3","25.4","36.0","2018-04-05 13:20:16.268901","1","9.3"
"EC000000DCFC8E12","23.7","39.0","2018-04-05 13:20:16.534098","5","8.9"
"EA000000DD740712","23.5","39.0","2018-04-05 13:20:16.830494","6","8.8"
"735410EC5CCA42C3","25.5","36.0","2018-04-05 13:30:16.284009","1","9.3"
"EC000000DCFC8E12","23.8","40.0","2018-04-05 13:30:16.580405","5","9.4"
"EA000000DD740712","23.6","39.0","2018-04-05 13:30:16.861201","6","8.8"
"735410EC5CCA42C3","25.5","36.0","2018-04-05 13:40:16.283516","1","9.3"
"EC000000DCFC8E12","23.9","40.0","2018-04-05 13:40:16.564313","5","9.4"
"EA000000DD740712","23.6","40.0","2018-04-05 13:40:16.845109","6","9.2"
"735410EC5CCA42C3","25.5","36.0","2018-04-05 13:50:16.314224","1","9.3"
"EC000000DCFC8E12","23.9","40.0","2018-04-05 13:50:16.61062","5","9.5"
"EA000000DD740712","23.7","40.0","2018-04-05 13:50:16.891416","6","9.3"
"735410EC5CCA42C3","25.5","36.0","2018-04-05 14:00:16.298131","1","9.3"
"EC000000DCFC8E12","23.9","40.0","2018-04-05 14:00:16.578928","5","9.5"
"EA000000DD740712","23.7","40.0","2018-04-05 14:00:16.859724","6","9.3"
"735410EC5CCA42C3","25.5","36.0","2018-04-05 14:10:16.297639","1","9.3"
"EC000000DCFC8E12","24.0","40.0","2018-04-05 14:10:16.578435","5","9.5"
"EA000000DD740712","23.7","40.0","2018-04-05 14:10:16.890431","6","9.3"
"735410EC5CCA42C3","25.4","36.0","2018-04-05 14:20:16.312746","1","9.3"
"EC000000DCFC8E12","24.0","40.0","2018-04-05 14:20:16.593543","5","9.6"
"EA000000DD740712","23.7","40.0","2018-04-05 14:20:16.874339","6","9.3"
"735410EC5CCA42C3","25.4","36.0","2018-04-05 14:30:15.884075","1","9.2"
"EC000000DCFC8E12","24.0","40.0","2018-04-05 14:30:16.164752","5","9.5"
"EA000000DD740712","23.7","39.0","2018-04-05 14:30:16.44543","6","9.0"
"735410EC5CCA42C3","25.3","36.0","2018-04-05 14:40:15.760424","1","9.2"
"EC000000DCFC8E12","23.9","40.0","2018-04-05 14:40:16.072404","5","9.5"
"EA000000DD740712","23.7","39.0","2018-04-05 14:40:16.353186","6","8.9"
"735410EC5CCA42C3","25.3","36.0","2018-04-05 14:50:15.760402","1","9.2"
"EC000000DCFC8E12","23.9","40.0","2018-04-05 14:50:16.041196","5","9.4"
"EA000000DD740712","23.7","39.0","2018-04-05 14:50:16.321991","6","8.9"
"735410EC5CCA42C3","25.3","36.0","2018-04-05 15:00:15.756924","1","9.2"
"EC000000DCFC8E12","23.8","40.0","2018-04-05 15:00:16.03772","5","9.4"
"EA000000DD740712","23.7","40.0","2018-04-05 15:00:16.318517","6","9.3"
"735410EC5CCA42C3","25.3","36.0","2018-04-05 15:10:15.787631","1","9.2"
"EC000000DCFC8E12","23.8","40.0","2018-04-05 15:10:16.068428","5","9.4"
"EA000000DD740712","23.7","40.0","2018-04-05 15:10:16.349224","6","9.3"
"735410EC5CCA42C3","25.3","37.0","2018-04-05 15:20:15.771539","1","9.6"
"EC000000DCFC8E12","23.9","41.0","2018-04-05 15:20:16.083535","5","9.8"
"EA000000DD740712","23.7","40.0","2018-04-05 15:20:16.379931","6","9.3"
"735410EC5CCA42C3","25.3","37.0","2018-04-05 15:30:15.786646","1","9.6"
"EC000000DCFC8E12","24.0","40.0","2018-04-05 15:30:16.083043","5","9.5"
"EA000000DD740712","23.7","40.0","2018-04-05 15:30:16.348239","6","9.3"
"735410EC5CCA42C3","25.3","37.0","2018-04-05 15:40:15.801754","1","9.6"
"EC000000DCFC8E12","23.9","40.0","2018-04-05 15:40:16.11375","5","9.5"
"EA000000DD740712","23.7","40.0","2018-04-05 15:40:16.394546","6","9.3"
"735410EC5CCA42C3","25.3","37.0","2018-04-05 15:50:15.801261","1","9.5"
"EC000000DCFC8E12","23.9","41.0","2018-04-05 15:50:16.097658","5","9.8"
"EA000000DD740712","23.7","40.0","2018-04-05 15:50:16.362854","6","9.3"
"735410EC5CCA42C3","25.2","38.0","2018-04-05 16:00:15.800769","1","9.9"
"EC000000DCFC8E12","23.8","41.0","2018-04-05 16:00:16.097165","5","9.8"
"EA000000DD740712","23.7","41.0","2018-04-05 16:00:16.377962","6","9.7"
"735410EC5CCA42C3","25.2","38.0","2018-04-05 16:10:15.815876","1","9.9"
"EC000000DCFC8E12","23.8","41.0","2018-04-05 16:10:16.096673","5","9.8"
"EA000000DD740712","23.7","41.0","2018-04-05 16:10:16.377469","6","9.7"
"735410EC5CCA42C3","25.2","38.0","2018-04-05 16:20:15.815384","1","9.9"
"EC000000DCFC8E12","23.8","41.0","2018-04-05 16:20:16.12738","5","9.7"
"EA000000DD740712","23.7","41.0","2018-04-05 16:20:16.408176","6","9.7"
"735410EC5CCA42C3","25.2","38.0","2018-04-05 16:30:15.846091","1","9.9"
"EC000000DCFC8E12","23.8","41.0","2018-04-05 16:30:16.111288","5","9.7"
"EA000000DD740712","23.7","41.0","2018-04-05 16:30:16.392084","6","9.7"
"735410EC5CCA42C3","25.2","38.0","2018-04-05 16:40:15.829999","1","9.9"
"EC000000DCFC8E12","23.7","41.0","2018-04-05 16:40:16.110795","5","9.7"
"EA000000DD740712","23.7","41.0","2018-04-05 16:40:16.407192","6","9.7"
"735410EC5CCA42C3","25.2","37.0","2018-04-05 16:50:15.829507","1","9.5"
"EC000000DCFC8E12","23.7","41.0","2018-04-05 16:50:16.141503","5","9.7"
"EA000000DD740712","23.7","40.0","2018-04-05 16:50:16.422299","6","9.3"
"735410EC5CCA42C3","25.2","37.0","2018-04-05 17:00:15.829014","1","9.5"
"EC000000DCFC8E12","23.7","40.0","2018-04-05 17:00:16.12541","5","9.3"
"EA000000DD740712","23.7","40.0","2018-04-05 17:00:16.406207","6","9.3"
"735410EC5CCA42C3","25.2","37.0","2018-04-05 17:10:15.844122","1","9.5"
"EC000000DCFC8E12","23.7","40.0","2018-04-05 17:10:16.156118","5","9.3"
"EA000000DD740712","23.6","40.0","2018-04-05 17:10:16.436914","6","9.3"
"735410EC5CCA42C3","25.2","36.0","2018-04-05 17:20:15.859229","1","9.0"
"EC000000DCFC8E12","23.7","40.0","2018-04-05 17:20:16.140025","5","9.3"
"EA000000DD740712","23.6","40.0","2018-04-05 17:20:16.420822","6","9.2"
"735410EC5CCA42C3","25.2","36.0","2018-04-05 17:30:15.858737","1","9.0"
"EC000000DCFC8E12","23.7","40.0","2018-04-05 17:30:16.170733","5","9.3"
"EA000000DD740712","23.6","39.0","2018-04-05 17:30:16.451529","6","8.9"
"735410EC5CCA42C3","25.2","36.0","2018-04-05 17:40:15.873844","1","9.0"
"EC000000DCFC8E12","23.6","40.0","2018-04-05 17:40:16.15464","5","9.3"
"EA000000DD740712","23.6","40.0","2018-04-05 17:40:16.435437","6","9.2"
"735410EC5CCA42C3","25.1","37.0","2018-04-05 17:50:15.873352","1","9.4"
"EC000000DCFC8E12","23.6","40.0","2018-04-05 17:50:16.138548","5","9.2"
"EA000000DD740712","23.6","40.0","2018-04-05 17:50:16.419345","6","9.2"
"735410EC5CCA42C3","25.1","37.0","2018-04-05 18:00:15.888459","1","9.4"
"EC000000DCFC8E12","23.6","41.0","2018-04-05 18:00:16.184855","5","9.6"
"EA000000DD740712","23.6","40.0","2018-04-05 18:00:16.481251","6","9.2"
"735410EC5CCA42C3","25.1","37.0","2018-04-05 18:10:15.856767","1","9.4"
"EC000000DCFC8E12","23.6","41.0","2018-04-05 18:10:16.137563","5","9.6"
"EA000000DD740712","23.6","40.0","2018-04-05 18:10:16.40276","6","9.2"
"735410EC5CCA42C3","25.1","37.0","2018-04-05 18:20:15.871874","1","9.4"
"EC000000DCFC8E12","23.6","41.0","2018-04-05 18:20:16.152671","5","9.6"
"EA000000DD740712","23.6","41.0","2018-04-05 18:20:16.433467","6","9.5"
"735410EC5CCA42C3","25.1","38.0","2018-04-05 18:30:15.886982","1","9.8"
"EC000000DCFC8E12","23.6","41.0","2018-04-05 18:30:16.183378","5","9.6"
"EA000000DD740712","23.6","41.0","2018-04-05 18:30:16.448575","6","9.5"
"735410EC5CCA42C3","25.2","38.0","2018-04-05 18:40:15.886489","1","9.8"
"EC000000DCFC8E12","23.6","41.0","2018-04-05 18:40:16.167286","5","9.6"
"EA000000DD740712","23.6","41.0","2018-04-05 18:40:16.432482","6","9.5"
"735410EC5CCA42C3","25.1","38.0","2018-04-05 18:50:15.885997","1","9.8"
"EC000000DCFC8E12","23.6","42.0","2018-04-05 18:50:16.166793","5","9.9"
"EA000000DD740712","23.5","41.0","2018-04-05 18:50:16.46319","6","9.5"
"735410EC5CCA42C3","25.1","38.0","2018-04-05 19:00:15.885505","1","9.8"
"EC000000DCFC8E12","23.6","42.0","2018-04-05 19:00:16.181901","5","9.9"
"EA000000DD740712","23.5","41.0","2018-04-05 19:00:16.462697","6","9.5"
"735410EC5CCA42C3","25.1","38.0","2018-04-05 19:10:15.885012","1","9.8"
"EC000000DCFC8E12","23.6","42.0","2018-04-05 19:10:16.197008","5","9.9"
"EA000000DD740712","23.5","41.0","2018-04-05 19:10:16.477805","6","9.5"
"735410EC5CCA42C3","25.1","38.0","2018-04-05 19:20:15.88452","1","9.8"
"EC000000DCFC8E12","23.6","42.0","2018-04-05 19:20:16.196516","5","9.9"
"EA000000DD740712","23.5","42.0","2018-04-05 19:20:16.477312","6","9.9"
"735410EC5CCA42C3","25.1","38.0","2018-04-05 19:30:15.915227","1","9.8"
"EC000000DCFC8E12","23.5","42.0","2018-04-05 19:30:16.180424","5","9.9"
"EA000000DD740712","23.5","42.0","2018-04-05 19:30:16.46122","6","9.9"
"735410EC5CCA42C3","25.0","38.0","2018-04-05 19:40:15.930334","1","9.7"
"EC000000DCFC8E12","23.5","42.0","2018-04-05 19:40:16.211131","5","9.9"
"EA000000DD740712","23.5","42.0","2018-04-05 19:40:16.491927","6","9.9"
"735410EC5CCA42C3","25.1","38.0","2018-04-05 19:50:15.929842","1","9.8"
"EC000000DCFC8E12","23.6","42.0","2018-04-05 19:50:16.226238","5","9.9"
"EA000000DD740712","23.5","42.0","2018-04-05 19:50:16.507035","6","9.8"
"735410EC5CCA42C3","25.1","39.0","2018-04-05 20:00:15.944949","1","10.2"
"EC000000DCFC8E12","23.5","42.0","2018-04-05 20:00:16.225746","5","9.9"
"EA000000DD740712","23.5","42.0","2018-04-05 20:00:16.506542","6","9.8"
"735410EC5CCA42C3","25.0","39.0","2018-04-05 20:10:15.928857","1","10.1"
"EC000000DCFC8E12","23.5","42.0","2018-04-05 20:10:16.209654","5","9.9"
"EA000000DD740712","23.5","42.0","2018-04-05 20:10:16.49045","6","9.8"
"735410EC5CCA42C3","25.0","39.0","2018-04-05 20:20:15.928365","1","10.1"
"EC000000DCFC8E12","23.5","42.0","2018-04-05 20:20:16.240361","5","9.8"
"EA000000DD740712","23.5","42.0","2018-04-05 20:20:16.521157","6","9.8"
"735410EC5CCA42C3","25.0","39.0","2018-04-05 20:30:15.943472","1","10.1"
"EC000000DCFC8E12","23.5","42.0","2018-04-05 20:30:16.224269","5","9.9"
"EA000000DD740712","23.5","42.0","2018-04-05 20:30:16.505065","6","9.8"
"735410EC5CCA42C3","25.0","39.0","2018-04-05 20:40:15.974179","1","10.1"
"EC000000DCFC8E12","23.5","42.0","2018-04-05 20:40:16.270576","5","9.8"
"EA000000DD740712","23.5","42.0","2018-04-05 20:40:16.535772","6","9.8"
"735410EC5CCA42C3","25.0","39.0","2018-04-05 20:50:15.958087","1","10.1"
"EC000000DCFC8E12","23.5","43.0","2018-04-05 20:50:16.285683","5","10.2"
"EA000000DD740712","23.5","42.0","2018-04-05 20:50:16.582079","6","9.8"
"735410EC5CCA42C3","25.0","39.0","2018-04-05 21:00:15.988794","1","10.1"
"EC000000DCFC8E12","23.5","43.0","2018-04-05 21:00:16.269591","5","10.2"
"EA000000DD740712","23.5","42.0","2018-04-05 21:00:16.550387","6","9.8"
"735410EC5CCA42C3","25.0","39.0","2018-04-05 21:10:15.972702","1","10.1"
"EC000000DCFC8E12","23.5","43.0","2018-04-05 21:10:16.253499","5","10.2"
"EA000000DD740712","23.5","42.0","2018-04-05 21:10:16.534295","6","9.8"
"735410EC5CCA42C3","25.1","39.0","2018-04-05 21:21:07.597952","1","10.1"
"EC000000DCFC8E12","23.5","43.0","2018-04-05 21:21:07.863149","5","10.2"
"EA000000DD740712","23.5","42.0","2018-04-05 21:21:08.175145","6","9.8"
"735410EC5CCA42C3","25.1","39.0","2018-04-05 21:30:15.993321","1","10.1"
"EC000000DCFC8E12","23.5","43.0","2018-04-05 21:30:16.305317","5","10.2"
"EA000000DD740712","23.5","42.0","2018-04-05 21:30:16.586114","6","9.8"
"735410EC5CCA42C3","25.0","39.0","2018-04-05 21:40:15.992829","1","10.1"
"EC000000DCFC8E12","23.5","43.0","2018-04-05 21:40:16.258025","5","10.2"
"EA000000DD740712","23.5","42.0","2018-04-05 21:40:16.538822","6","9.8"
"735410EC5CCA42C3","25.0","39.0","2018-04-05 21:50:16.007936","1","10.1"
"EC000000DCFC8E12","23.5","43.0","2018-04-05 21:50:16.319932","5","10.2"
"EA000000DD740712","23.5","42.0","2018-04-05 21:50:16.585129","6","9.8"
"735410EC5CCA42C3","25.0","39.0","2018-04-05 22:00:16.038643","1","10.0"
"EC000000DCFC8E12","23.5","43.0","2018-04-05 22:00:16.31944","5","10.2"
"EA000000DD740712","23.5","42.0","2018-04-05 22:00:16.600236","6","9.8"
"735410EC5CCA42C3","24.9","39.0","2018-04-05 22:10:16.006951","1","10.0"
"EC000000DCFC8E12","23.5","43.0","2018-04-05 22:10:16.303348","5","10.2"
"EA000000DD740712","23.4","42.0","2018-04-05 22:10:16.599744","6","9.8"
"735410EC5CCA42C3","24.9","39.0","2018-04-05 22:20:16.006459","1","10.0"
"EC000000DCFC8E12","23.5","42.0","2018-04-05 22:20:16.287255","5","9.9"
"EA000000DD740712","23.4","42.0","2018-04-05 22:20:16.568052","6","9.8"
"735410EC5CCA42C3","25.0","38.0","2018-04-05 22:30:16.037166","1","9.7"
"EC000000DCFC8E12","23.5","42.0","2018-04-05 22:30:16.317963","5","9.8"
"EA000000DD740712","23.4","42.0","2018-04-05 22:30:16.598759","6","9.8"
"735410EC5CCA42C3","25.0","38.0","2018-04-05 22:40:16.021074","1","9.7"
"EC000000DCFC8E12","23.5","42.0","2018-04-05 22:40:16.30187","5","9.8"
"EA000000DD740712","23.4","42.0","2018-04-05 22:40:16.582667","6","9.8"
"735410EC5CCA42C3","24.8","39.0","2018-04-05 22:50:16.020582","1","9.9"
"EC000000DCFC8E12","23.5","42.0","2018-04-05 22:50:16.285778","5","9.9"
"EA000000DD740712","23.4","42.0","2018-04-05 22:50:16.566575","6","9.8"
"735410EC5CCA42C3","24.7","39.0","2018-04-05 23:00:16.035689","1","9.8"
"EC000000DCFC8E12","23.5","42.0","2018-04-05 23:00:16.332085","5","9.9"
"EA000000DD740712","23.4","42.0","2018-04-05 23:00:16.644081","6","9.8"
"735410EC5CCA42C3","24.7","39.0","2018-04-05 23:10:16.035197","1","9.8"
"EC000000DCFC8E12","23.5","42.0","2018-04-05 23:10:16.347193","5","9.8"
"EA000000DD740712","23.4","42.0","2018-04-05 23:10:16.627989","6","9.7"
"735410EC5CCA42C3","24.7","39.0","2018-04-05 23:20:16.065904","1","9.8"
"EC000000DCFC8E12","23.5","42.0","2018-04-05 23:20:16.3779","5","9.8"
"EA000000DD740712","23.4","42.0","2018-04-05 23:20:16.658696","6","9.7"
"735410EC5CCA42C3","24.7","39.0","2018-04-05 23:30:15.973636","1","9.8"
"EC000000DCFC8E12","23.5","42.0","2018-04-05 23:30:16.254108","5","9.8"
"EA000000DD740712","23.3","42.0","2018-04-05 23:30:16.53458","6","9.7"
