"sensor_id","data1","data2","date_time","location","data3"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:33:10.807406","4","-8.0"
"EA000000DD740712","23.5","12.0","2018-02-19 18:33:10.957403","5","-7.4"
"EC000000DCFC8E12","23.1","13.0","2018-02-19 18:33:11.1074","6","-6.7"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:34:10.806206","4","-8.0"
"EA000000DD740712","23.5","12.0","2018-02-19 18:34:10.956203","5","-7.4"
"EC000000DCFC8E12","23.1","13.0","2018-02-19 18:34:11.1062","6","-6.7"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:35:10.815005","4","-8.0"
"EA000000DD740712","23.5","12.0","2018-02-19 18:35:10.955003","5","-7.5"
"EC000000DCFC8E12","23.1","13.0","2018-02-19 18:35:11.105","6","-6.7"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:36:10.813805","4","-8.0"
"EA000000DD740712","23.5","12.0","2018-02-19 18:36:10.963802","5","-7.5"
"EC000000DCFC8E12","23.1","13.0","2018-02-19 18:36:11.1038","6","-6.7"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:37:10.812605","4","-8.0"
"EA000000DD740712","23.4","12.0","2018-02-19 18:37:10.962602","5","-7.5"
"EC000000DCFC8E12","23.1","13.0","2018-02-19 18:37:11.112599","6","-6.7"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:38:10.811405","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:38:10.961402","5","-7.5"
"EC000000DCFC8E12","23.1","13.0","2018-02-19 18:38:11.111399","6","-6.7"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:39:10.810205","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:39:10.960202","5","-7.5"
"EC000000DCFC8E12","23.1","13.0","2018-02-19 18:39:11.110199","6","-6.7"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:40:10.819005","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:40:10.969002","5","-7.5"
"EC000000DCFC8E12","23.1","13.0","2018-02-19 18:40:11.108999","6","-6.7"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:41:10.817805","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:41:10.967802","5","-7.5"
"EC000000DCFC8E12","23.1","13.0","2018-02-19 18:41:11.117799","6","-6.7"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:42:10.816605","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:42:10.966602","5","-7.5"
"EC000000DCFC8E12","23.1","13.0","2018-02-19 18:42:11.106599","6","-6.7"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:43:10.815405","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:43:10.975402","5","-7.5"
"EC000000DCFC8E12","23.1","13.0","2018-02-19 18:43:11.125399","6","-6.7"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:44:10.824205","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:44:10.974202","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 18:44:11.114199","6","-6.7"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:45:10.823005","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:45:10.963002","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 18:45:11.112999","6","-6.7"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:46:10.821805","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:46:10.971802","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 18:46:11.121799","6","-6.7"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:47:10.820605","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:47:10.970602","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 18:47:11.120599","6","-6.7"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:48:10.829405","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:48:10.969402","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 18:48:11.119399","6","-6.7"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:49:10.828205","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:49:10.978202","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 18:49:11.128199","6","-6.8"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:50:10.827005","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:50:10.967002","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 18:50:11.116999","6","-6.8"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:51:10.825805","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:51:10.975802","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 18:51:11.125799","6","-6.8"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:52:10.834605","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:52:10.974602","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 18:52:11.124599","6","-6.8"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:53:10.833405","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:53:10.973402","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 18:53:11.123399","6","-6.8"
"735410EC5CCA42C3","24.1","11.0","2018-02-19 18:54:10.832205","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:54:10.982202","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 18:54:11.132199","6","-6.8"
"735410EC5CCA42C3","24.0","11.0","2018-02-19 18:55:10.831005","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:55:10.981002","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 18:55:11.130999","6","-6.8"
"735410EC5CCA42C3","24.0","11.0","2018-02-19 18:56:10.829805","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:56:10.979802","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 18:56:11.129799","6","-6.8"
"735410EC5CCA42C3","24.0","11.0","2018-02-19 18:57:10.838604","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:57:10.978602","5","-7.5"
"EC000000DCFC8E12","23.0","13.0","2018-02-19 18:57:11.128599","6","-6.8"
"735410EC5CCA42C3","24.0","11.0","2018-02-19 18:58:10.837404","4","-8.1"
"EA000000DD740712","23.4","12.0","2018-02-19 18:58:10.987401","5","-7.5"
